Transaction,Item,period_day,weekday_weekend,Hour,Day,Month,Tanggal,JamMenit
7560,0,1.0,1,12,5,3,2017-03-04,12:36
7560,82,1.0,1,12,5,3,2017-03-04,12:36
7561,1,1.0,1,12,5,3,2017-03-04,12:40
7561,9,1.0,1,12,5,3,2017-03-04,12:40
7561,13,1.0,1,12,5,3,2017-03-04,12:40
7561,0,1.0,1,12,5,3,2017-03-04,12:40
7561,0,1.0,1,12,5,3,2017-03-04,12:40
7561,12,1.0,1,12,5,3,2017-03-04,12:40
7562,4,1.0,1,12,5,3,2017-03-04,12:42
7563,26,1.0,1,12,5,3,2017-03-04,12:43
7564,3,1.0,1,12,5,3,2017-03-04,12:47
7564,10,1.0,1,12,5,3,2017-03-04,12:47
7565,24,1.0,1,12,5,3,2017-03-04,12:48
7566,5,1.0,1,12,5,3,2017-03-04,12:49
7566,29,1.0,1,12,5,3,2017-03-04,12:49
7566,0,1.0,1,12,5,3,2017-03-04,12:49
7566,14,1.0,1,12,5,3,2017-03-04,12:49
7566,30,1.0,1,12,5,3,2017-03-04,12:49
7567,2,1.0,1,12,5,3,2017-03-04,12:53
7567,80,1.0,1,12,5,3,2017-03-04,12:53
7567,12,1.0,1,12,5,3,2017-03-04,12:53
7568,1,1.0,1,12,5,3,2017-03-04,12:56
7569,12,1.0,1,12,5,3,2017-03-04,12:58
7569,5,1.0,1,12,5,3,2017-03-04,12:58
7569,11,1.0,1,12,5,3,2017-03-04,12:58
7570,8,1.0,1,13,5,3,2017-03-04,13:00
7570,38,1.0,1,13,5,3,2017-03-04,13:00
7570,0,1.0,1,13,5,3,2017-03-04,13:00
7571,8,1.0,1,13,5,3,2017-03-04,13:15
7571,4,1.0,1,13,5,3,2017-03-04,13:15
7571,0,1.0,1,13,5,3,2017-03-04,13:15
7572,5,1.0,1,13,5,3,2017-03-04,13:18
7572,0,1.0,1,13,5,3,2017-03-04,13:18
7572,12,1.0,1,13,5,3,2017-03-04,13:18
7572,50,1.0,1,13,5,3,2017-03-04,13:18
7572,80,1.0,1,13,5,3,2017-03-04,13:18
7572,9,1.0,1,13,5,3,2017-03-04,13:18
7573,3,1.0,1,13,5,3,2017-03-04,13:30
7573,33,1.0,1,13,5,3,2017-03-04,13:30
7574,80,1.0,1,13,5,3,2017-03-04,13:32
7574,2,1.0,1,13,5,3,2017-03-04,13:32
7575,9,1.0,1,13,5,3,2017-03-04,13:37
7575,8,1.0,1,13,5,3,2017-03-04,13:37
7576,5,1.0,1,13,5,3,2017-03-04,13:40
7576,11,1.0,1,13,5,3,2017-03-04,13:40
7577,7,1.0,1,13,5,3,2017-03-04,13:43
7577,0,1.0,1,13,5,3,2017-03-04,13:43
7577,3,1.0,1,13,5,3,2017-03-04,13:43
7577,80,1.0,1,13,5,3,2017-03-04,13:43
7577,8,1.0,1,13,5,3,2017-03-04,13:43
7577,1,1.0,1,13,5,3,2017-03-04,13:43
7578,2,1.0,1,13,5,3,2017-03-04,13:45
7578,7,1.0,1,13,5,3,2017-03-04,13:45
7578,3,1.0,1,13,5,3,2017-03-04,13:45
7578,28,1.0,1,13,5,3,2017-03-04,13:45
7579,1,1.0,1,13,5,3,2017-03-04,13:46
7579,2,1.0,1,13,5,3,2017-03-04,13:46
7579,12,1.0,1,13,5,3,2017-03-04,13:46
7579,5,1.0,1,13,5,3,2017-03-04,13:46
7580,82,1.0,1,13,5,3,2017-03-04,13:55
7580,5,1.0,1,13,5,3,2017-03-04,13:55
7581,43,1.0,1,13,5,3,2017-03-04,13:57
7581,1,1.0,1,13,5,3,2017-03-04,13:57
7582,0,1.0,1,14,5,3,2017-03-04,14:05
7582,2,1.0,1,14,5,3,2017-03-04,14:05
7582,43,1.0,1,14,5,3,2017-03-04,14:05
7583,80,1.0,1,14,5,3,2017-03-04,14:15
7584,80,1.0,1,14,5,3,2017-03-04,14:22
7584,0,1.0,1,14,5,3,2017-03-04,14:22
7584,0,1.0,1,14,5,3,2017-03-04,14:22
7585,1,1.0,1,14,5,3,2017-03-04,14:22
7585,9,1.0,1,14,5,3,2017-03-04,14:22
7586,2,1.0,1,14,5,3,2017-03-04,14:23
7586,12,1.0,1,14,5,3,2017-03-04,14:23
7587,7,1.0,1,14,5,3,2017-03-04,14:28
7587,0,1.0,1,14,5,3,2017-03-04,14:28
7587,3,1.0,1,14,5,3,2017-03-04,14:28
7587,80,1.0,1,14,5,3,2017-03-04,14:28
7588,30,1.0,1,14,5,3,2017-03-04,14:29
7588,2,1.0,1,14,5,3,2017-03-04,14:29
7588,9,1.0,1,14,5,3,2017-03-04,14:29
7589,7,1.0,1,14,5,3,2017-03-04,14:30
7589,14,1.0,1,14,5,3,2017-03-04,14:30
7589,82,1.0,1,14,5,3,2017-03-04,14:30
7590,29,1.0,1,14,5,3,2017-03-04,14:36
7590,22,1.0,1,14,5,3,2017-03-04,14:36
7590,30,1.0,1,14,5,3,2017-03-04,14:36
7591,82,1.0,1,14,5,3,2017-03-04,14:43
7591,17,1.0,1,14,5,3,2017-03-04,14:43
7592,1,1.0,1,14,5,3,2017-03-04,14:47
7593,0,1.0,1,14,5,3,2017-03-04,14:57
7593,0,1.0,1,14,5,3,2017-03-04,14:57
7593,80,1.0,1,14,5,3,2017-03-04,14:57
7594,2,1.0,1,14,5,3,2017-03-04,14:59
7595,2,1.0,1,15,5,3,2017-03-04,15:19
7596,13,1.0,1,15,5,3,2017-03-04,15:24
7597,0,1.0,1,15,5,3,2017-03-04,15:29
7597,7,1.0,1,15,5,3,2017-03-04,15:29
7598,80,1.0,1,15,5,3,2017-03-04,15:30
7598,3,1.0,1,15,5,3,2017-03-04,15:30
7598,1,1.0,1,15,5,3,2017-03-04,15:30
7598,1,1.0,1,15,5,3,2017-03-04,15:30
7598,0,1.0,1,15,5,3,2017-03-04,15:30
7598,7,1.0,1,15,5,3,2017-03-04,15:30
7599,2,1.0,1,15,5,3,2017-03-04,15:32
7599,80,1.0,1,15,5,3,2017-03-04,15:32
7599,1,1.0,1,15,5,3,2017-03-04,15:32
7600,13,1.0,1,15,5,3,2017-03-04,15:33
7601,0,1.0,1,15,5,3,2017-03-04,15:57
7601,0,1.0,1,15,5,3,2017-03-04,15:57
7601,1,1.0,1,15,5,3,2017-03-04,15:57
7602,1,1.0,1,16,5,3,2017-03-04,16:00
7602,0,1.0,1,16,5,3,2017-03-04,16:00
7602,80,1.0,1,16,5,3,2017-03-04,16:00
7602,8,1.0,1,16,5,3,2017-03-04,16:00
7602,12,1.0,1,16,5,3,2017-03-04,16:00
7602,28,1.0,1,16,5,3,2017-03-04,16:00
7602,14,1.0,1,16,5,3,2017-03-04,16:00
7602,38,1.0,1,16,5,3,2017-03-04,16:00
7603,33,1.0,1,16,5,3,2017-03-04,16:19
7603,0,1.0,1,16,5,3,2017-03-04,16:19
7603,2,1.0,1,16,5,3,2017-03-04,16:19
7604,0,1.0,1,16,5,3,2017-03-04,16:19
7605,1,1.0,1,16,5,3,2017-03-04,16:21
7605,7,1.0,1,16,5,3,2017-03-04,16:21
7605,80,1.0,1,16,5,3,2017-03-04,16:21
7606,2,1.0,1,16,5,3,2017-03-04,16:24
7606,2,1.0,1,16,5,3,2017-03-04,16:24
7606,0,1.0,1,16,5,3,2017-03-04,16:24
7606,3,1.0,1,16,5,3,2017-03-04,16:24
7606,80,1.0,1,16,5,3,2017-03-04,16:24
7607,1,1.0,1,16,5,3,2017-03-04,16:32
7608,13,1.0,1,16,5,3,2017-03-04,16:36
7608,10,1.0,1,16,5,3,2017-03-04,16:36
7609,13,2.0,1,17,5,3,2017-03-04,17:14
7610,20,0.0,1,9,6,3,2017-03-05,09:35
7611,1,0.0,1,9,6,3,2017-03-05,09:48
7611,6,0.0,1,9,6,3,2017-03-05,09:48
7612,0,0.0,1,9,6,3,2017-03-05,09:55
7612,82,0.0,1,9,6,3,2017-03-05,09:55
7613,0,0.0,1,9,6,3,2017-03-05,09:58
7614,0,0.0,1,9,6,3,2017-03-05,09:59
7615,1,0.0,1,10,6,3,2017-03-05,10:19
7615,0,0.0,1,10,6,3,2017-03-05,10:19
7615,4,0.0,1,10,6,3,2017-03-05,10:19
7615,82,0.0,1,10,6,3,2017-03-05,10:19
7616,1,0.0,1,10,6,3,2017-03-05,10:19
7616,80,0.0,1,10,6,3,2017-03-05,10:19
7617,1,0.0,1,10,6,3,2017-03-05,10:31
7617,0,0.0,1,10,6,3,2017-03-05,10:31
7617,0,0.0,1,10,6,3,2017-03-05,10:31
7617,43,0.0,1,10,6,3,2017-03-05,10:31
7618,1,0.0,1,10,6,3,2017-03-05,10:42
7619,4,0.0,1,10,6,3,2017-03-05,10:47
7619,1,0.0,1,10,6,3,2017-03-05,10:47
7619,4,0.0,1,10,6,3,2017-03-05,10:47
7620,7,0.0,1,10,6,3,2017-03-05,10:48
7620,8,0.0,1,10,6,3,2017-03-05,10:48
7620,4,0.0,1,10,6,3,2017-03-05,10:48
7621,0,0.0,1,10,6,3,2017-03-05,10:49
7621,0,0.0,1,10,6,3,2017-03-05,10:49
7621,85,0.0,1,10,6,3,2017-03-05,10:49
7622,0,0.0,1,10,6,3,2017-03-05,10:53
7622,71,0.0,1,10,6,3,2017-03-05,10:53
7622,10,0.0,1,10,6,3,2017-03-05,10:53
7622,2,0.0,1,10,6,3,2017-03-05,10:53
7623,0,0.0,1,10,6,3,2017-03-05,10:57
7624,0,0.0,1,10,6,3,2017-03-05,10:57
7624,9,0.0,1,10,6,3,2017-03-05,10:57
7625,0,0.0,1,10,6,3,2017-03-05,10:59
7626,1,0.0,1,11,6,3,2017-03-05,11:04
7626,0,0.0,1,11,6,3,2017-03-05,11:04
7627,0,0.0,1,11,6,3,2017-03-05,11:11
7627,0,0.0,1,11,6,3,2017-03-05,11:11
7627,7,0.0,1,11,6,3,2017-03-05,11:11
7627,10,0.0,1,11,6,3,2017-03-05,11:11
7628,1,0.0,1,11,6,3,2017-03-05,11:11
7629,20,0.0,1,11,6,3,2017-03-05,11:12
7630,0,0.0,1,11,6,3,2017-03-05,11:16
7630,33,0.0,1,11,6,3,2017-03-05,11:16
7631,0,0.0,1,11,6,3,2017-03-05,11:36
7631,0,0.0,1,11,6,3,2017-03-05,11:36
7631,43,0.0,1,11,6,3,2017-03-05,11:36
7631,4,0.0,1,11,6,3,2017-03-05,11:36
7631,80,0.0,1,11,6,3,2017-03-05,11:36
7632,0,0.0,1,11,6,3,2017-03-05,11:36
7633,92,0.0,1,11,6,3,2017-03-05,11:39
7634,4,0.0,1,11,6,3,2017-03-05,11:42
7634,3,0.0,1,11,6,3,2017-03-05,11:42
7634,0,0.0,1,11,6,3,2017-03-05,11:42
7635,12,0.0,1,11,6,3,2017-03-05,11:43
7635,0,0.0,1,11,6,3,2017-03-05,11:43
7635,11,0.0,1,11,6,3,2017-03-05,11:43
7635,2,0.0,1,11,6,3,2017-03-05,11:43
7636,4,0.0,1,11,6,3,2017-03-05,11:47
7637,0,0.0,1,11,6,3,2017-03-05,11:52
7638,71,0.0,1,11,6,3,2017-03-05,11:55
7638,0,0.0,1,11,6,3,2017-03-05,11:55
7639,0,1.0,1,12,6,3,2017-03-05,12:09
7640,0,1.0,1,12,6,3,2017-03-05,12:12
7641,10,1.0,1,12,6,3,2017-03-05,12:18
7642,0,1.0,1,12,6,3,2017-03-05,12:32
7642,3,1.0,1,12,6,3,2017-03-05,12:32
7642,10,1.0,1,12,6,3,2017-03-05,12:32
7643,4,1.0,1,12,6,3,2017-03-05,12:40
7643,1,1.0,1,12,6,3,2017-03-05,12:40
7644,0,1.0,1,12,6,3,2017-03-05,12:42
7644,4,1.0,1,12,6,3,2017-03-05,12:42
7644,1,1.0,1,12,6,3,2017-03-05,12:42
7645,7,1.0,1,12,6,3,2017-03-05,12:48
7646,11,1.0,1,12,6,3,2017-03-05,12:59
7646,3,1.0,1,12,6,3,2017-03-05,12:59
7646,0,1.0,1,12,6,3,2017-03-05,12:59
7647,30,1.0,1,13,6,3,2017-03-05,13:01
7647,5,1.0,1,13,6,3,2017-03-05,13:01
7648,5,1.0,1,13,6,3,2017-03-05,13:02
7648,17,1.0,1,13,6,3,2017-03-05,13:02
7649,0,1.0,1,13,6,3,2017-03-05,13:11
7649,0,1.0,1,13,6,3,2017-03-05,13:11
7650,80,1.0,1,13,6,3,2017-03-05,13:21
7651,3,1.0,1,13,6,3,2017-03-05,13:48
7651,1,1.0,1,13,6,3,2017-03-05,13:48
7651,0,1.0,1,13,6,3,2017-03-05,13:48
7651,11,1.0,1,13,6,3,2017-03-05,13:48
7652,3,1.0,1,14,6,3,2017-03-05,14:07
7652,0,1.0,1,14,6,3,2017-03-05,14:07
7652,2,1.0,1,14,6,3,2017-03-05,14:07
7653,14,1.0,1,14,6,3,2017-03-05,14:15
7653,0,1.0,1,14,6,3,2017-03-05,14:15
7653,3,1.0,1,14,6,3,2017-03-05,14:15
7653,4,1.0,1,14,6,3,2017-03-05,14:15
7653,5,1.0,1,14,6,3,2017-03-05,14:15
7654,33,1.0,1,14,6,3,2017-03-05,14:21
7655,0,1.0,1,15,6,3,2017-03-05,15:00
7655,3,1.0,1,15,6,3,2017-03-05,15:00
7656,3,1.0,1,15,6,3,2017-03-05,15:11
7656,80,1.0,1,15,6,3,2017-03-05,15:11
7656,6,1.0,1,15,6,3,2017-03-05,15:11
7656,12,1.0,1,15,6,3,2017-03-05,15:11
7656,0,1.0,1,15,6,3,2017-03-05,15:11
7656,0,1.0,1,15,6,3,2017-03-05,15:11
7656,2,1.0,1,15,6,3,2017-03-05,15:11
7657,0,1.0,1,15,6,3,2017-03-05,15:13
7658,1,1.0,1,15,6,3,2017-03-05,15:15
7658,0,1.0,1,15,6,3,2017-03-05,15:15
7659,0,1.0,1,15,6,3,2017-03-05,15:22
7659,6,1.0,1,15,6,3,2017-03-05,15:22
7659,4,1.0,1,15,6,3,2017-03-05,15:22
7660,71,1.0,1,15,6,3,2017-03-05,15:34
7660,33,1.0,1,15,6,3,2017-03-05,15:34
7661,0,1.0,1,15,6,3,2017-03-05,15:50
7661,1,1.0,1,15,6,3,2017-03-05,15:50
7661,19,1.0,1,15,6,3,2017-03-05,15:50
7663,48,2.0,1,18,6,3,2017-03-05,18:51
7664,48,2.0,1,18,6,3,2017-03-05,18:51
7665,48,2.0,1,18,6,3,2017-03-05,18:52
7666,48,2.0,1,18,6,3,2017-03-05,18:54
7666,48,2.0,1,18,6,3,2017-03-05,18:54
7667,48,2.0,1,18,6,3,2017-03-05,18:56
7668,71,0.0,0,8,0,3,2017-03-06,08:18
7669,0,0.0,0,8,0,3,2017-03-06,08:26
7670,0,0.0,0,8,0,3,2017-03-06,08:35
7671,0,0.0,0,8,0,3,2017-03-06,08:37
7671,1,0.0,0,8,0,3,2017-03-06,08:37
7672,0,0.0,0,9,0,3,2017-03-06,09:07
7673,1,0.0,0,9,0,3,2017-03-06,09:11
7674,1,0.0,0,10,0,3,2017-03-06,10:04
7675,0,0.0,0,10,0,3,2017-03-06,10:22
7675,4,0.0,0,10,0,3,2017-03-06,10:22
7676,1,0.0,0,10,0,3,2017-03-06,10:27
7677,2,0.0,0,10,0,3,2017-03-06,10:34
7677,4,0.0,0,10,0,3,2017-03-06,10:34
7678,4,0.0,0,10,0,3,2017-03-06,10:35
7679,2,0.0,0,10,0,3,2017-03-06,10:39
7680,0,0.0,0,10,0,3,2017-03-06,10:40
7681,20,0.0,0,10,0,3,2017-03-06,10:49
7682,0,0.0,0,11,0,3,2017-03-06,11:00
7683,8,0.0,0,11,0,3,2017-03-06,11:04
7683,4,0.0,0,11,0,3,2017-03-06,11:04
7683,0,0.0,0,11,0,3,2017-03-06,11:04
7683,0,0.0,0,11,0,3,2017-03-06,11:04
7684,1,0.0,0,11,0,3,2017-03-06,11:06
7684,0,0.0,0,11,0,3,2017-03-06,11:06
7684,43,0.0,0,11,0,3,2017-03-06,11:06
7685,2,0.0,0,11,0,3,2017-03-06,11:13
7685,0,0.0,0,11,0,3,2017-03-06,11:13
7685,3,0.0,0,11,0,3,2017-03-06,11:13
7686,43,0.0,0,11,0,3,2017-03-06,11:15
7686,0,0.0,0,11,0,3,2017-03-06,11:15
7687,0,0.0,0,11,0,3,2017-03-06,11:46
7687,43,0.0,0,11,0,3,2017-03-06,11:46
7688,1,0.0,0,11,0,3,2017-03-06,11:46
7689,1,0.0,0,11,0,3,2017-03-06,11:47
7690,1,0.0,0,11,0,3,2017-03-06,11:47
7691,20,0.0,0,11,0,3,2017-03-06,11:52
7691,3,0.0,0,11,0,3,2017-03-06,11:52
7692,12,0.0,0,11,0,3,2017-03-06,11:58
7692,0,0.0,0,11,0,3,2017-03-06,11:58
7693,0,1.0,0,12,0,3,2017-03-06,12:08
7694,1,1.0,0,12,0,3,2017-03-06,12:21
7694,5,1.0,0,12,0,3,2017-03-06,12:21
7695,1,1.0,0,12,0,3,2017-03-06,12:24
7696,11,1.0,0,12,0,3,2017-03-06,12:27
7696,0,1.0,0,12,0,3,2017-03-06,12:27
7696,5,1.0,0,12,0,3,2017-03-06,12:27
7696,3,1.0,0,12,0,3,2017-03-06,12:27
7697,1,1.0,0,12,0,3,2017-03-06,12:43
7698,2,1.0,0,12,0,3,2017-03-06,12:46
7699,3,1.0,0,12,0,3,2017-03-06,12:59
7699,1,1.0,0,12,0,3,2017-03-06,12:59
7700,29,1.0,0,13,0,3,2017-03-06,13:04
7700,0,1.0,0,13,0,3,2017-03-06,13:04
7701,0,1.0,0,13,0,3,2017-03-06,13:09
7702,0,1.0,0,13,0,3,2017-03-06,13:14
7702,28,1.0,0,13,0,3,2017-03-06,13:14
7703,12,1.0,0,13,0,3,2017-03-06,13:15
7703,1,1.0,0,13,0,3,2017-03-06,13:15
7704,1,1.0,0,13,0,3,2017-03-06,13:36
7704,3,1.0,0,13,0,3,2017-03-06,13:36
7705,1,1.0,0,14,0,3,2017-03-06,14:00
7706,0,1.0,0,14,0,3,2017-03-06,14:03
7706,0,1.0,0,14,0,3,2017-03-06,14:03
7706,3,1.0,0,14,0,3,2017-03-06,14:03
7706,5,1.0,0,14,0,3,2017-03-06,14:03
7706,5,1.0,0,14,0,3,2017-03-06,14:03
7707,3,1.0,0,14,0,3,2017-03-06,14:04
7707,14,1.0,0,14,0,3,2017-03-06,14:04
7707,2,1.0,0,14,0,3,2017-03-06,14:04
7707,0,1.0,0,14,0,3,2017-03-06,14:04
7707,28,1.0,0,14,0,3,2017-03-06,14:04
7707,29,1.0,0,14,0,3,2017-03-06,14:04
7708,0,1.0,0,14,0,3,2017-03-06,14:22
7708,11,1.0,0,14,0,3,2017-03-06,14:22
7708,62,1.0,0,14,0,3,2017-03-06,14:22
7709,1,1.0,0,14,0,3,2017-03-06,14:26
7709,5,1.0,0,14,0,3,2017-03-06,14:26
7709,0,1.0,0,14,0,3,2017-03-06,14:26
7709,0,1.0,0,14,0,3,2017-03-06,14:26
7709,12,1.0,0,14,0,3,2017-03-06,14:26
7709,3,1.0,0,14,0,3,2017-03-06,14:26
7710,11,1.0,0,14,0,3,2017-03-06,14:37
7711,2,1.0,0,14,0,3,2017-03-06,14:37
7712,1,1.0,0,14,0,3,2017-03-06,14:46
7713,2,1.0,0,15,0,3,2017-03-06,15:15
7713,7,1.0,0,15,0,3,2017-03-06,15:15
7713,3,1.0,0,15,0,3,2017-03-06,15:15
7714,2,1.0,0,15,0,3,2017-03-06,15:48
7714,0,1.0,0,15,0,3,2017-03-06,15:48
7714,43,1.0,0,15,0,3,2017-03-06,15:48
7714,4,1.0,0,15,0,3,2017-03-06,15:48
7715,0,1.0,0,16,0,3,2017-03-06,16:37
7715,3,1.0,0,16,0,3,2017-03-06,16:37
7716,48,1.0,0,16,0,3,2017-03-06,16:46
7717,1,0.0,0,8,1,3,2017-03-07,08:27
7718,0,0.0,0,9,1,3,2017-03-07,09:00
7719,43,0.0,0,9,1,3,2017-03-07,09:02
7719,0,0.0,0,9,1,3,2017-03-07,09:02
7720,1,0.0,0,9,1,3,2017-03-07,09:14
7720,8,0.0,0,9,1,3,2017-03-07,09:14
7720,4,0.0,0,9,1,3,2017-03-07,09:14
7721,30,0.0,0,9,1,3,2017-03-07,09:25
7722,0,0.0,0,9,1,3,2017-03-07,09:25
7723,0,0.0,0,9,1,3,2017-03-07,09:25
7723,2,0.0,0,9,1,3,2017-03-07,09:25
7724,1,0.0,0,9,1,3,2017-03-07,09:40
7724,4,0.0,0,9,1,3,2017-03-07,09:40
7725,0,0.0,0,9,1,3,2017-03-07,09:44
7726,0,0.0,0,9,1,3,2017-03-07,09:46
7727,1,0.0,0,9,1,3,2017-03-07,09:48
7727,4,0.0,0,9,1,3,2017-03-07,09:48
7728,24,0.0,0,9,1,3,2017-03-07,09:57
7729,1,0.0,0,10,1,3,2017-03-07,10:00
7730,0,0.0,0,10,1,3,2017-03-07,10:09
7731,2,0.0,0,10,1,3,2017-03-07,10:15
7731,0,0.0,0,10,1,3,2017-03-07,10:15
7732,0,0.0,0,10,1,3,2017-03-07,10:20
7732,0,0.0,0,10,1,3,2017-03-07,10:20
7732,22,0.0,0,10,1,3,2017-03-07,10:20
7733,0,0.0,0,10,1,3,2017-03-07,10:30
7734,1,0.0,0,10,1,3,2017-03-07,10:35
7735,1,0.0,0,10,1,3,2017-03-07,10:48
7735,5,0.0,0,10,1,3,2017-03-07,10:48
7736,0,0.0,0,10,1,3,2017-03-07,10:50
7737,0,0.0,0,10,1,3,2017-03-07,10:58
7738,1,0.0,0,11,1,3,2017-03-07,11:07
7738,43,0.0,0,11,1,3,2017-03-07,11:07
7739,7,0.0,0,11,1,3,2017-03-07,11:13
7739,0,0.0,0,11,1,3,2017-03-07,11:13
7739,4,0.0,0,11,1,3,2017-03-07,11:13
7739,8,0.0,0,11,1,3,2017-03-07,11:13
7740,0,0.0,0,11,1,3,2017-03-07,11:14
7740,0,0.0,0,11,1,3,2017-03-07,11:14
7740,1,0.0,0,11,1,3,2017-03-07,11:14
7740,8,0.0,0,11,1,3,2017-03-07,11:14
7741,24,0.0,0,11,1,3,2017-03-07,11:38
7742,1,0.0,0,11,1,3,2017-03-07,11:40
7742,2,0.0,0,11,1,3,2017-03-07,11:40
7743,0,0.0,0,11,1,3,2017-03-07,11:45
7744,0,0.0,0,11,1,3,2017-03-07,11:50
7745,1,0.0,0,11,1,3,2017-03-07,11:52
7746,0,1.0,0,12,1,3,2017-03-07,12:12
7746,1,1.0,0,12,1,3,2017-03-07,12:12
7746,4,1.0,0,12,1,3,2017-03-07,12:12
7747,1,1.0,0,12,1,3,2017-03-07,12:13
7748,4,1.0,0,12,1,3,2017-03-07,12:17
7748,0,1.0,0,12,1,3,2017-03-07,12:17
7748,1,1.0,0,12,1,3,2017-03-07,12:17
7748,82,1.0,0,12,1,3,2017-03-07,12:17
7749,12,1.0,0,12,1,3,2017-03-07,12:19
7749,0,1.0,0,12,1,3,2017-03-07,12:19
7749,0,1.0,0,12,1,3,2017-03-07,12:19
7750,1,1.0,0,12,1,3,2017-03-07,12:21
7750,28,1.0,0,12,1,3,2017-03-07,12:21
7750,82,1.0,0,12,1,3,2017-03-07,12:21
7750,92,1.0,0,12,1,3,2017-03-07,12:21
7751,2,1.0,0,12,1,3,2017-03-07,12:36
7751,12,1.0,0,12,1,3,2017-03-07,12:36
7753,0,1.0,0,12,1,3,2017-03-07,12:58
7753,12,1.0,0,12,1,3,2017-03-07,12:58
7753,5,1.0,0,12,1,3,2017-03-07,12:58
7754,7,1.0,0,13,1,3,2017-03-07,13:27
7754,0,1.0,0,13,1,3,2017-03-07,13:27
7754,5,1.0,0,13,1,3,2017-03-07,13:27
7754,3,1.0,0,13,1,3,2017-03-07,13:27
7755,0,1.0,0,13,1,3,2017-03-07,13:28
7755,28,1.0,0,13,1,3,2017-03-07,13:28
7755,33,1.0,0,13,1,3,2017-03-07,13:28
7756,7,1.0,0,13,1,3,2017-03-07,13:30
7756,0,1.0,0,13,1,3,2017-03-07,13:30
7756,5,1.0,0,13,1,3,2017-03-07,13:30
7756,3,1.0,0,13,1,3,2017-03-07,13:30
7757,0,1.0,0,13,1,3,2017-03-07,13:36
7757,12,1.0,0,13,1,3,2017-03-07,13:36
7757,82,1.0,0,13,1,3,2017-03-07,13:36
7758,8,1.0,0,13,1,3,2017-03-07,13:52
7759,20,1.0,0,13,1,3,2017-03-07,13:53
7760,20,1.0,0,14,1,3,2017-03-07,14:08
7760,12,1.0,0,14,1,3,2017-03-07,14:08
7760,28,1.0,0,14,1,3,2017-03-07,14:08
7760,82,1.0,0,14,1,3,2017-03-07,14:08
7760,43,1.0,0,14,1,3,2017-03-07,14:08
7760,0,1.0,0,14,1,3,2017-03-07,14:08
7760,0,1.0,0,14,1,3,2017-03-07,14:08
7761,16,1.0,0,14,1,3,2017-03-07,14:14
7762,29,1.0,0,14,1,3,2017-03-07,14:23
7762,2,1.0,0,14,1,3,2017-03-07,14:23
7763,20,1.0,0,14,1,3,2017-03-07,14:32
7764,3,1.0,0,14,1,3,2017-03-07,14:33
7764,33,1.0,0,14,1,3,2017-03-07,14:33
7764,0,1.0,0,14,1,3,2017-03-07,14:33
7764,0,1.0,0,14,1,3,2017-03-07,14:33
7765,82,1.0,0,14,1,3,2017-03-07,14:37
7765,2,1.0,0,14,1,3,2017-03-07,14:37
7766,1,1.0,0,14,1,3,2017-03-07,14:44
7767,0,1.0,0,14,1,3,2017-03-07,14:44
7768,4,1.0,0,14,1,3,2017-03-07,14:52
7768,33,1.0,0,14,1,3,2017-03-07,14:52
7768,14,1.0,0,14,1,3,2017-03-07,14:52
7768,1,1.0,0,14,1,3,2017-03-07,14:52
7768,12,1.0,0,14,1,3,2017-03-07,14:52
7769,1,1.0,0,15,1,3,2017-03-07,15:28
7770,1,1.0,0,15,1,3,2017-03-07,15:39
7770,4,1.0,0,15,1,3,2017-03-07,15:39
7771,0,1.0,0,15,1,3,2017-03-07,15:42
7771,3,1.0,0,15,1,3,2017-03-07,15:42
7772,2,1.0,0,15,1,3,2017-03-07,15:58
7772,2,1.0,0,15,1,3,2017-03-07,15:58
7772,3,1.0,0,15,1,3,2017-03-07,15:58
7772,3,1.0,0,15,1,3,2017-03-07,15:58
7773,3,1.0,0,16,1,3,2017-03-07,16:09
7773,2,1.0,0,16,1,3,2017-03-07,16:09
7774,7,0.0,0,9,2,3,2017-03-08,09:00
7774,0,0.0,0,9,2,3,2017-03-08,09:00
7774,1,0.0,0,9,2,3,2017-03-08,09:00
7775,1,0.0,0,9,2,3,2017-03-08,09:01
7776,1,0.0,0,9,2,3,2017-03-08,09:17
7776,1,0.0,0,9,2,3,2017-03-08,09:17
7777,1,0.0,0,9,2,3,2017-03-08,09:41
7778,1,0.0,0,9,2,3,2017-03-08,09:42
7778,4,0.0,0,9,2,3,2017-03-08,09:42
7779,4,0.0,0,9,2,3,2017-03-08,09:45
7779,0,0.0,0,9,2,3,2017-03-08,09:45
7780,6,0.0,0,9,2,3,2017-03-08,09:52
7780,1,0.0,0,9,2,3,2017-03-08,09:52
7781,43,0.0,0,10,2,3,2017-03-08,10:01
7781,1,0.0,0,10,2,3,2017-03-08,10:01
7782,1,0.0,0,10,2,3,2017-03-08,10:08
7783,0,0.0,0,10,2,3,2017-03-08,10:11
7783,0,0.0,0,10,2,3,2017-03-08,10:11
7783,3,0.0,0,10,2,3,2017-03-08,10:11
7784,2,0.0,0,10,2,3,2017-03-08,10:17
7784,2,0.0,0,10,2,3,2017-03-08,10:17
7784,1,0.0,0,10,2,3,2017-03-08,10:17
7784,0,0.0,0,10,2,3,2017-03-08,10:17
7784,4,0.0,0,10,2,3,2017-03-08,10:17
7785,1,0.0,0,10,2,3,2017-03-08,10:22
7786,4,0.0,0,11,2,3,2017-03-08,11:03
7787,1,0.0,0,11,2,3,2017-03-08,11:25
